[inner-north,innernorth,inner-north-region,innernorth-region]
-35.1366157, 149.0467071
-35.1467225, 149.0201855
-35.1791402, 149.0601825
-35.188479, 149.0717255
-35.1993421, 149.0829277
-35.2009311, 149.0927016
-35.2054613, 149.1001153
-35.2101073, 149.1085052
-35.213789, 149.1129684
-35.2195039, 149.1184831
-35.2318089, 149.1235256
-35.240572, 149.1364431
[queanbeyan,quenbeyan-region,queanbeyanregion]
-35.3371137, 149.1878557
-35.3438613, 149.1818474
-35.3455679, 149.1846366
-35.3446052, 149.2004725
-35.3462766, 149.2057834
-35.351886, 149.2018246
-35.3571362, 149.1979408
-35.3777747, 149.1412923
-35.4076863, 149.1459702
-35.4338199, 149.1433525
-35.4441738, 149.1472151
-35.4511616, 149.1972541
-35.4605255, 149.2043773
-35.4712956, 149.2190552
-35.4704568, 149.245491
-35.4634663, 149.2506408
-35.4422115, 149.2478943
-35.4075206, 149.265747
-35.371135, 149.2674637
-35.3350742, 149.2695206
-35.3113431, 149.2465211
-35.3088917, 149.2251706
-35.3202377, 149.2010737
-35.3279844, 149.1935642
-35.3371137, 149.1878557
[tuggeranong,tuggeranongregion,tuggeranong-region]
-35.3704435, 149.0496683
-35.3717382, 149.0361929
-35.377652, 149.0365791
-35.3810111, 149.0413856
-35.3868191, 149.0320301
-35.3912274, 149.0284252
-35.396475, 149.031515
-35.3983641, 149.0383815
-35.4034014, 149.0555048
-35.4071791, 149.0542172
-35.4127055, 149.0541743
-35.4195605, 149.0549468
-35.4220086, 149.052329
-35.4262926, 149.0520285
-35.4277088, 149.0545177
-35.4281112, 149.0617701
-35.4313545, 149.0642806
-35.4342698, 149.0681538
-35.4338982, 149.0704822
-35.4361186, 149.0757822
-35.4349122, 149.0793657
-35.4385836, 149.084258
-35.4405066, 149.0805244
-35.4466251, 149.0778636
-35.450519, 149.0777564
-35.4489591, 149.071641
-35.4535388, 149.0731859
-35.456759, 149.0751815
-35.4591402, 149.0742588
-35.4635096, 149.0749883
-35.4748339, 149.0845155
-35.4784336, 149.0888929
-35.481011, 149.0961776
-35.481072, 149.101746
-35.4797528, 149.1048467
-35.4778744, 149.1058873
-35.4736805, 149.1079472
-35.469836, 149.1177319
-35.4641654, 149.1158868
-35.4612467, 149.1231394
-35.4633964, 149.1231824
-35.4626357, 149.1251134
-35.4588522, 149.1250705
-35.4570601, 149.1297484
-35.4517292, 149.1311644
-35.4477787, 149.1324305
-35.4442477, 149.1314649
-35.4394401, 149.1311
-35.4344926, 149.1290187
-35.4321498, 149.132452
-35.4278662, 149.1385463
-35.4255844, 149.1416791
-35.422743, 149.14361
-35.4187386, 149.1451549
-35.4147341, 149.1453265
-35.4076863, 149.1459702
-35.4016873, 149.1457557
-35.3868892, 149.1438246
-35.3828743, 149.1429876
-35.3777747, 149.1412923
-35.379708, 149.1345335
-35.3827523, 149.1269159
-35.383242, 149.1228819
-35.3835852, 149.1211546
-35.385223, 149.1186548
-35.3850614, 149.1163158
-35.3853497, 149.113462
-35.387099, 149.1069174
-35.3848598, 149.1019391
-35.3833553, 149.0998041
-35.3800668, 149.0950513
-35.3793274, 149.0940642
-35.3788333, 149.0932274
-35.3788417, 149.0919935
-35.3789116, 149.0881955
-35.3789816, 149.0821874
-35.3783956, 149.0796286
-35.378798, 149.0780997
-35.3770309, 149.0725958
-35.3735666, 149.0694736
-35.3712833, 149.0668344
-35.3676792, 149.0616952
-35.3704435, 149.0496683
[weston-region,wodenweston,woden-weston,woden-weston-region]
-35.3138295,149.0626287
-35.3191872,149.0472651
-35.3098723,149.047823
-35.3092769,149.0398836
-35.3131991,149.0269232
-35.3300766,149.0254641
-35.3373237,149.0257215
-35.3439751,149.0257645
-35.351396,149.0193272
-35.3672856,149.0411282
-35.3678455,149.0612125
-35.3621761,149.0678215
-35.3532861,149.0705681
-35.3478256,149.0710831
-35.338444,149.0663624
-35.3300416,149.0644741
-35.3240894,149.0649033
-35.3138295,149.0626287
[woden,woden-region,woden-weston,wodenweston,woden-weston-region]
-35.3586062,149.0689373
-35.3643459,149.0749454
-35.3716249,149.0800953
-35.3790433,149.0807819
-35.3788333,149.0932274
-35.3850614,149.1049862
-35.3850614,149.1163158
-35.3816326,149.1251564
-35.363296,149.1231823
-35.3462855,149.1182041
-35.3308819,149.115715
-35.3262602,149.1097069
-35.3259101,149.0885067
-35.3165259,149.0921974
-35.3139346,149.0980339
-35.3118334,149.0861893
-35.3134443,149.0789795
-35.316666,149.069109
-35.3203778,149.0631866
-35.3242995,149.06353
-35.3318622,149.0629292
-35.3391442,149.0648174
-35.3482457,149.0698814
-35.3532861,149.0705681
